pdp_url,product_name,regular_price,brand,net_quantity,country_of_origin,description,care_instructions,material_composition,clothing_fit,images,color,breadcrumb,sku,size
https://www.westside.com/products/nuon-dusty-blue-shell-pattern-tiered-high-rise-skirt-301018439?variant=44433377787957,Nuon Dusty Blue Shell Pattern Tiered High-Rise Skirt,799.0,Nuon,1N,India,,Machine Wash,100% Viscose,Regular Fit,"['https://www.westside.com/cdn/shop/files/301018439SHELLPRINT_1.jpg', 'https://www.westside.com/cdn/shop/files/301018439SHELLPRINT_3.jpg', 'https://www.westside.com/cdn/shop/files/301018439SHELLPRINT_2.jpg', 'https://www.westside.com/cdn/shop/files/301018439SHELLPRINT_4.jpg']",[],Home > Nuon Dusty Blue Shell Pattern Tiered High-Rise Skirt,301018439001,"['26', '28', '30', '32', '34']"
https://www.westside.com/products/gia-white-solid-top-301018552?variant=44471463968821,Gia White Solid Top,799.0,Gia,1N,India,,Machine Wash,100% Polyester,Regular Fit,"['https://www.westside.com/cdn/shop/files/301018552WHITE_3.jpg', 'https://www.westside.com/cdn/shop/files/301018552WHITE_2.jpg', 'https://www.westside.com/cdn/shop/files/301018552WHITE_1.jpg', 'https://www.westside.com/cdn/shop/files/301018552WHITE_4.jpg']",[],Home > Gia White Solid Top,301018552001,"['XS', 'S', 'M', 'L', 'XL', 'XXL']"
https://www.westside.com/products/nuon-multicolour-printed-shirt-301017323?variant=44445441949749,Nuon Multicolour Printed Shirt,799.0,Nuon,1N,India,,Machine Wash,"84% Viscose, 16% Linen",Regular Fit,"['https://www.westside.com/cdn/shop/files/301017323LOBSTERPRINT_2.jpg', 'https://www.westside.com/cdn/shop/files/301017323LOBSTERPRINT_1.jpg', 'https://www.westside.com/cdn/shop/files/301017323LOBSTERPRINT_4.jpg', 'https://www.westside.com/cdn/shop/files/301017323LOBSTERPRINT_3.jpg']",[],Home > Nuon Multicolour Printed Shirt,301017323001,"['XS', 'S', 'M', 'L', 'XL']"
https://www.westside.com/products/nuon-charcoal-crochet-detailed-high-rise-cotton-skirt-301020163?variant=44483148415029,Nuon Charcoal Crochet-Detailed High-Rise Cotton Skirt,799.0,Nuon,1N,India,,Machine Wash,100% Cotton,Regular Fit,"['https://www.westside.com/cdn/shop/files/301020163WASHEDBLUE_1.jpg', 'https://www.westside.com/cdn/shop/files/301020163WASHEDBLUE_3.jpg', 'https://www.westside.com/cdn/shop/files/301020163WASHEDBLUE_4.jpg', 'https://www.westside.com/cdn/shop/files/301020163001_5_20copy.jpg', 'https://www.westside.com/cdn/shop/files/301020163WASHEDBLUE_2.jpg']","['White', 'Charcoal']",Home > Nuon Charcoal Crochet-Detailed High-Rise Cotton Skirt,301020163001,"['26', '28', '30', '32', '34']"
https://www.westside.com/products/nuon-pink-gingham-checks-design-cotton-shirt-301020341?variant=44483150250037,Nuon Pink Gingham Checks Design Cotton Shirt,799.0,Nuon,1N,India,,Machine Wash,100% Cotton,Regular Fit,"['https://www.westside.com/cdn/shop/files/301020341PINKGINGHAM_4.jpg', 'https://www.westside.com/cdn/shop/files/301020341PINKGINGHAM_3.jpg', 'https://www.westside.com/cdn/shop/files/301020341PINKGINGHAM_1.jpg', 'https://www.westside.com/cdn/shop/files/301020341PINKGINGHAM_2.jpg']",[],Home > Nuon Pink Gingham Checks Design Cotton Shirt,301020341001,"['XS', 'S', 'M', 'L', 'XL']"
https://www.westside.com/products/westside-accessories-gold-white-shell-statement-bracelet-set-pack-of-3-301017826001?variant=44453943443509,Westside Accessories Gold & White Shell Statement Bracelet Set - Pack of 3,399.0,Westside Accessories,3N,India,,Please avoid direct contact with perfume spray and water.,,,"['https://www.westside.com/cdn/shop/files/301017826001_2.jpg', 'https://www.westside.com/cdn/shop/files/301017826001_1.jpg', 'https://www.westside.com/cdn/shop/files/301017826001_3.jpg']",[],Home > Westside Accessories Gold & White Shell Statement Bracelet Set - Pack of 3,301017826001,[]
https://www.westside.com/products/westside-accessories-gold-textured-chunky-half-hoop-earrings-301024417001?variant=44534082895925,Westside Accessories Gold Textured Chunky Half Hoop Earrings,399.0,Westside Accessories,2N (1 Pair),India,,Please avoid direct contact with perfume sprays and water.,,,"['https://www.westside.com/cdn/shop/files/301024417001_1.jpg', 'https://www.westside.com/cdn/shop/files/301024417001_3.jpg', 'https://www.westside.com/cdn/shop/files/301024417001_2.jpg']",[],Home > Westside Accessories Gold Textured Chunky Half Hoop Earrings,301024417001,[]
https://www.westside.com/products/nuon-beige-shell-detailed-textured-top-301016913?variant=44433376084021,Nuon Beige Shell-Detailed Textured Top,999.0,Nuon,1N,India,,Machine Wash,100% Cotton,Regular Fit,"['https://www.westside.com/cdn/shop/files/301016913BEIGE_1.jpg', 'https://www.westside.com/cdn/shop/files/301016913BEIGE_2.jpg', 'https://www.westside.com/cdn/shop/files/301016913BEIGE_3.jpg', 'https://www.westside.com/cdn/shop/files/NS72DPI_f1d12e53-d8f6-4dd1-9f1f-89580202de66.jpg', 'https://www.westside.com/cdn/shop/files/301016913BEIGE_4.jpg']",[],Home > Nuon Beige Shell-Detailed Textured Top,301016913001,"['XS', 'S', 'M', 'L', 'XL']"
https://www.westside.com/products/nuon-orange-crochet-lace-cotton-blend-shirt-301017142?variant=44462330150965,Nuon Orange Crochet-Lace Cotton-Blend Shirt,999.0,Nuon,1N,India,,Machine Wash,"84% Cotton, 16% Nylon",Regular Fit,"['https://www.westside.com/cdn/shop/files/301017142ORANGE_1.jpg', 'https://www.westside.com/cdn/shop/files/301017142ORANGE_2.jpg', 'https://www.westside.com/cdn/shop/files/301017142ORANGE_3.jpg', 'https://www.westside.com/cdn/shop/files/301017142ORANGE_4.jpg']",[],Home > Nuon Orange Crochet-Lace Cotton-Blend Shirt,301017142001,"['XS', 'S', 'M', 'L', 'XL']"
https://www.westside.com/products/studiofit-pink-ruched-detailed-cotton-top-301018859?variant=44437900132405,Studiofit Pink Ruched-Detailed Cotton Top,599.0,Studiofit,1N,India,,Machine Wash,100% Cotton,Regular Fit,"['https://www.westside.com/cdn/shop/files/301018859PINK_4.jpg', 'https://www.westside.com/cdn/shop/files/301018859PINK_3.jpg', 'https://www.westside.com/cdn/shop/files/301018859PINK_2.jpg', 'https://www.westside.com/cdn/shop/files/301018859PINK_1.jpg']",[],Home > Studiofit Pink Ruched-Detailed Cotton Top,301018859001,"['XS', 'S', 'M', 'L', 'XL']"
https://www.westside.com/products/westside-accessories-multicolour-gemstone-and-charms-detailed-bracelet-set-pack-of-3-301024027001?variant=44512594985013,Westside Accessories Multicolour Gemstone and Charms-Detailed Bracelet Set - Pack of 3,499.0,Westside Accessories,3N,India,,Please avoid direct contact with perfume spray and water.,,,"['https://www.westside.com/cdn/shop/files/301024027001_2.jpg', 'https://www.westside.com/cdn/shop/files/301024027001_1.jpg', 'https://www.westside.com/cdn/shop/files/301024027001_3.jpg']",[],Home > Westside Accessories Multicolour Gemstone and Charms-Detailed Bracelet Set - Pack of 3,301024027001,[]
https://www.westside.com/products/nuon-dark-brown-striped-cotton-shirt-301020171?variant=44473947324469,Nuon Dark Brown Striped Cotton Shirt,599.0,Nuon,1N,India,,Machine Wash,100% Cotton,Regular Fit,"['https://www.westside.com/cdn/shop/files/301020171MULTISTRIPE_1.jpg', 'https://www.westside.com/cdn/shop/files/301020171MULTISTRIPE_4.jpg', 'https://www.westside.com/cdn/shop/files/301020171MULTISTRIPE_2.jpg', 'https://www.westside.com/cdn/shop/files/301020171MULTISTRIPE_3.jpg']",[],Home > Nuon Dark Brown Striped Cotton Shirt,301020171001,"['XS', 'S', 'M', 'L', 'XL']"
https://www.westside.com/products/nuon-multicolour-animal-patterned-mesh-tube-top-301017834?variant=44433377099829,Nuon Multicolour Animal Patterned Mesh Tube Top,799.0,Nuon,1N,Sri Lanka,,Machine Wash,"95% Polyester, 5% Elastane",Regular Fit,"['https://www.westside.com/cdn/shop/files/FH72DPI_d00f6a15-43ad-4cd5-b420-58e3c022d4e4.jpg', 'https://www.westside.com/cdn/shop/files/301017834BLURREDANIMAL_2.jpg', 'https://www.westside.com/cdn/shop/files/301017834BLURREDANIMAL_4.jpg', 'https://www.westside.com/cdn/shop/files/301017834BLURREDANIMAL_3.jpg', 'https://www.westside.com/cdn/shop/files/301017834BLURREDANIMAL_1.jpg']",[],Home > Nuon Multicolour Animal Patterned Mesh Tube Top,301017834001,"['XS', 'S', 'M', 'L', 'XL']"
https://www.westside.com/products/westside-accessories-multicolour-cord-bracelet-pack-of-4-301017821001?variant=44430162853941,Westside Accessories Multicolour Cord Bracelet - Pack of 4,299.0,Westside Accessories,4N,India,,Please avoid direct contact with perfume sprays and water.,,,"['https://www.westside.com/cdn/shop/files/301017821001_2.jpg', 'https://www.westside.com/cdn/shop/files/301017821001_1.jpg', 'https://www.westside.com/cdn/shop/files/301017821001_3.jpg']",[],Home > Westside Accessories Multicolour Cord Bracelet - Pack of 4,301017821001,[]
https://www.westside.com/products/westside-accessories-silver-drop-earrings-set-pack-of-3-301017762001?variant=44430163345461,Westside Accessories Silver Drop Earrings Set - Pack of 3,299.0,Westside Accessories,6N (3 Pairs),India,,Please avoid direct contact with perfume sprays and water.,,,"['https://www.westside.com/cdn/shop/files/301017762001_3.jpg', 'https://www.westside.com/cdn/shop/files/301017762001_2.jpg', 'https://www.westside.com/cdn/shop/files/301017762001_1.jpg']",[],Home > Westside Accessories Silver Drop Earrings Set - Pack of 3,301017762001,[]
https://www.westside.com/products/westside-accessories-gold-hoop-earrings-set-pack-of-3-301017766001?variant=44430162722869,Westside Accessories Gold Hoop Earrings Set - Pack of 3,299.0,Westside Accessories,6N (3 Pairs),India,,Please avoid direct contact with perfume sprays and water.,,,"['https://www.westside.com/cdn/shop/files/301017766001_2.jpg', 'https://www.westside.com/cdn/shop/files/301017766001_3.jpg', 'https://www.westside.com/cdn/shop/files/301017766001_1.jpg']",[],Home > Westside Accessories Gold Hoop Earrings Set - Pack of 3,301017766001,[]
https://www.westside.com/products/westside-accessories-off-white-stamped-resin-drop-earrings-301024008001?variant=44534083190837,Westside Accessories Off-White Stamped Resin Drop Earrings,299.0,Westside Accessories,2N (1 Pair),India,,Please avoid direct contact with perfume sprays and water.,,,"['https://www.westside.com/cdn/shop/files/301024008001_2.jpg', 'https://www.westside.com/cdn/shop/files/301024008001_3.jpg', 'https://www.westside.com/cdn/shop/files/301024008001_1.jpg']",[],Home > Westside Accessories Off-White Stamped Resin Drop Earrings,301024008001,[]
https://www.westside.com/products/wardrobe-ivory-ribbed-textured-top-301016841?variant=44422715998261,Wardrobe Ivory Ribbed-Textured Top,899.0,Wardrobe,1N,Bangladesh,,Machine Wash,"70% Viscose, 30% Nylon",Regular Fit,"['https://www.westside.com/cdn/shop/files/301016841IVORY_4.jpg', 'https://www.westside.com/cdn/shop/files/301016841IVORY_3.jpg', 'https://www.westside.com/cdn/shop/files/301016841IVORY_2.jpg', 'https://www.westside.com/cdn/shop/files/301016841IVORY_1.jpg']",[],Home > Wardrobe Ivory Ribbed-Textured Top,301016841001,"['XS', 'S', 'M', 'L', 'XL', 'XXL']"
https://www.westside.com/products/westside-accessories-gold-beaded-bracelet-set-pack-of-3-301020665001?variant=44478173675573,Westside Accessories Gold Beaded Bracelet Set - Pack of 3,399.0,Westside Accessories,3N,India,,Please avoid direct contact with perfume spray and water.,,,"['https://www.westside.com/cdn/shop/files/301020665001_2.jpg', 'https://www.westside.com/cdn/shop/files/301020665001_3.jpg', 'https://www.westside.com/cdn/shop/files/301020665001_1.jpg']",[],Home > Westside Accessories Gold Beaded Bracelet Set - Pack of 3,301020665001,[]
https://www.westside.com/products/studiofit-orange-textured-cotton-blend-top-301018850?variant=44445448306741,Studiofit Orange Textured Cotton-Blend Top,599.0,Studiofit,1N,India,,Machine Wash,"54% Cotton, 43% Polyester, 3% Elastane",Regular Fit,"['https://www.westside.com/cdn/shop/files/301018850ORANGE_2_3f8b7f65-00ec-4c72-91f5-1856f81926ac.jpg', 'https://www.westside.com/cdn/shop/files/301018850ORANGE_4.jpg', 'https://www.westside.com/cdn/shop/files/301018850ORANGE_3_86f8fba9-093c-4bd5-8833-0dac5cf97af9.jpg', 'https://www.westside.com/cdn/shop/files/301018850ORANGE_1_6eeac771-cad6-4680-a318-6e130deb478d.jpg']",[],Home > Studiofit Orange Textured Cotton-Blend Top,301018850001,"['XS', 'S', 'M', 'L', 'XL']"
https://www.westside.com/products/studiofit-white-ribbed-textured-cotton-blend-tank-top-301018852?variant=44425553805365,Studiofit White Ribbed-Textured Cotton-Blend Tank Top,499.0,Studiofit,1N,India,,Machine Wash,"95% Cotton, 5% Elastane",Regular Fit,"['https://www.westside.com/cdn/shop/files/301018852WHITE_2.jpg', 'https://www.westside.com/cdn/shop/files/301018852WHITE_4.jpg', 'https://www.westside.com/cdn/shop/files/301018852WHITE_1.jpg', 'https://www.westside.com/cdn/shop/files/301018852WHITE_3.jpg']",[],Home > Studiofit White Ribbed-Textured Cotton-Blend Tank Top,301018852001,"['XS', 'S', 'M', 'L', 'XL']"
https://www.westside.com/products/studiofit-taupe-waffle-textured-top-301018869?variant=44445449519157,Studiofit Taupe Waffle-Textured Top,399.0,Studiofit,1N,India,,Machine Wash,"95% Polyester, 5% Elastane",Regular Fit,"['https://www.westside.com/cdn/shop/files/301018869TAUPE_4.jpg', 'https://www.westside.com/cdn/shop/files/301018869TAUPE_3.jpg', 'https://www.westside.com/cdn/shop/files/301018869TAUPE_1.jpg', 'https://www.westside.com/cdn/shop/files/301018869TAUPE_2.jpg']",[],Home > Studiofit Taupe Waffle-Textured Top,301018869001,"['XS', 'S', 'M', 'L', 'XL']"
https://www.westside.com/products/westside-accessories-gold-single-earring-stacks-pack-of-6-301018043001?variant=44430164000821,Westside Accessories Gold Single Earring Stacks - Pack of 6,399.0,Westside Accessories,6N,India,,Please avoid direct contact with perfume sprays and water.,,,"['https://www.westside.com/cdn/shop/files/301018043001_2.jpg', 'https://www.westside.com/cdn/shop/files/301018043001_3.jpg', 'https://www.westside.com/cdn/shop/files/301018043001_1.jpg']",[],Home > Westside Accessories Gold Single Earring Stacks - Pack of 6,301018043001,[]
https://www.westside.com/products/westside-accessories-gold-multi-charm-bracelet-set-pack-of-2-301019896001?variant=44478173741109,Westside Accessories Gold Multi Charm Bracelet Set - Pack of 2,399.0,Westside Accessories,2N,India,,Please avoid direct contact with perfume spray and water.,,,"['https://www.westside.com/cdn/shop/files/301019896001_4.jpg', 'https://www.westside.com/cdn/shop/files/301019896001_1.jpg', 'https://www.westside.com/cdn/shop/files/301019896001_2.jpg', 'https://www.westside.com/cdn/shop/files/301019896001_3.jpg']",[],Home > Westside Accessories Gold Multi Charm Bracelet Set - Pack of 2,301019896001,[]
https://www.westside.com/products/studiofit-black-textured-high-rise-cotton-blend-shorts-301019003?variant=44445448667189,Studiofit Black Textured High-Rise Cotton-Blend Shorts,799.0,Studiofit,1N,India,,Machine Wash,"54% Cotton, 43% Polyester, 3% Elastane",Regular Fit,"['https://www.westside.com/cdn/shop/files/301019003BLACK_4.jpg', 'https://www.westside.com/cdn/shop/files/301019003BLACK_3.jpg', 'https://www.westside.com/cdn/shop/files/301019003BLACK_2.jpg', 'https://www.westside.com/cdn/shop/files/301019003BLACK_1.jpg']",[],Home > Studiofit Black Textured High-Rise Cotton-Blend Shorts,301019003001,"['S', 'M', 'L', 'XL', 'XXL']"
https://www.westside.com/products/nuon-light-yellow-solid-top-301016676?variant=44445437886517,Nuon Light Yellow Solid Top,799.0,Nuon,1N,India,,Machine Wash,100% Viscose,Regular Fit,"['https://www.westside.com/cdn/shop/files/301016676LTYELLOW_1.jpg', 'https://www.westside.com/cdn/shop/files/301016676LTYELLOW_4.jpg', 'https://www.westside.com/cdn/shop/files/301016676LTYELLOW_2.jpg', 'https://www.westside.com/cdn/shop/files/301016676LTYELLOW_3.jpg']",[],Home > Nuon Light Yellow Solid Top,301016676001,"['XS', 'S', 'M', 'L', 'XL']"
https://www.westside.com/products/nuon-multicolour-chevron-printed-top-301016923?variant=44462325825589,Nuon Multicolour Chevron-Printed Top,799.0,Nuon,1N,India,,Machine Wash,"99% Polyester, 1% Elastane",Regular Fit,"['https://www.westside.com/cdn/shop/files/301016923MULTI_2.jpg', 'https://www.westside.com/cdn/shop/files/301016923MULTI_1.jpg', 'https://www.westside.com/cdn/shop/files/301016923MULTI_3.jpg', 'https://www.westside.com/cdn/shop/files/301016923MULTI_4.jpg']",[],Home > Nuon Multicolour Chevron-Printed Top,301016923001,"['XS', 'S', 'M', 'L', 'XL']"
https://www.westside.com/products/nuon-dusty-blue-shell-printed-cropped-shirt-301018435?variant=44433376411701,Nuon Dusty Blue Shell Printed Cropped Shirt,799.0,Nuon,1N,India,,Machine Wash,100% Viscose,Regular Fit,"['https://www.westside.com/cdn/shop/files/301018435SHELLPRINT_4.jpg', 'https://www.westside.com/cdn/shop/files/301018435SHELLPRINT_3.jpg', 'https://www.westside.com/cdn/shop/files/301018435SHELLPRINT_1.jpg', 'https://www.westside.com/cdn/shop/files/301018435SHELLPRINT_2.jpg']",[],Home > Nuon Dusty Blue Shell Printed Cropped Shirt,301018435001,"['XS', 'S', 'M', 'L', 'XL']"
https://www.westside.com/products/studiofit-neon-green-high-rise-cotton-shorts-301022038?variant=44485382176821,Studiofit Neon Green High-Rise Cotton Shorts,799.0,Studiofit,1N,India,,Machine Wash,100% Cotton,Regular Fit,"['https://www.westside.com/cdn/shop/files/301022038NEON_2.jpg', 'https://www.westside.com/cdn/shop/files/301022038NEON_4.jpg', 'https://www.westside.com/cdn/shop/files/301022038NEON_1.jpg', 'https://www.westside.com/cdn/shop/files/301022038NEON_3.jpg']",[],Home > Studiofit Neon Green High-Rise Cotton Shorts,301022038001,"['S', 'M', 'L', 'XL', 'XXL']"
https://www.westside.com/products/studiofit-white-hooded-cotton-jacket-301018839?variant=44437882667061,Studiofit White Hooded Cotton Jacket,999.0,Studiofit,1N,India,,Machine Wash,100% Cotton,Regular Fit,"['https://www.westside.com/cdn/shop/files/301018839WHITE_1.jpg', 'https://www.westside.com/cdn/shop/files/301018839WHITE_4.jpg', 'https://www.westside.com/cdn/shop/files/301018839WHITE_2.jpg', 'https://www.westside.com/cdn/shop/files/301018839WHITE_3.jpg']",[],Home > Studiofit White Hooded Cotton Jacket,301018839001,"['XS', 'S', 'M', 'L', 'XL']"
https://www.westside.com/products/studiofit-white-ribbed-textured-jacket-301022053?variant=44485377228853,Studiofit White Ribbed-Textured Jacket,999.0,Studiofit,1N,India,,Machine Wash,"78% Polyester, 20% Viscose, 2% Elastane",Regular Fit,"['https://www.westside.com/cdn/shop/files/301022053WHITE_NEON_2.jpg', 'https://www.westside.com/cdn/shop/files/301022053WHITE_NEON_1.jpg', 'https://www.westside.com/cdn/shop/files/301022053WHITE_NEON_3.jpg', 'https://www.westside.com/cdn/shop/files/301022053WHITE_NEON_4.jpg']",[],Home > Studiofit White Ribbed-Textured Jacket,301022053001,"['XS', 'S', 'M', 'L', 'XL']"
