pdp_url,product_name,regular_price,price_was,percentage_discount,product_description,breadcrumb,rating,review,image,alchole_percentage,ingredient,allergens,alchol_by_volume,instock,nutritions
https://www.gall.nl/villa-locatelli-pinot-bianco-wit-75cl-258865.html,Villa Locatelli Pinot Bianco,9.19,,,"Pinot bianco is natuurlijk de Italiaanse benaming voor pinot blanc. Deze druif geeft een vol en rond mondgevoel. Hij ruikt naar gele appels, ananas en abrikozen. Heerlijk bij asperges of quiche.",Home > Wijn > Witte wijn > Fruitige witte wijn,4.0,5,https://static.gall.nl/images/IMG_681861_500.png,"12,5%",Bevat sulfiet,Sulfur Dioxide and Sulfits,75CL,True,
https://www.gall.nl/winzer-krems-kremstal-blauer-zweigelt-st.-severin-rood-75cl-219754.html,Winzer Krems Kremstal Blauer Zweigelt 'St. Severin',7.99,,,"Krachtige en fruitige wijn van de meest aangeplante blauwe druif van het land: Zweigelt. Hij smaakt naar rode kersen, kaneel en aardbeien. Schenk hem bij wild.",Home > Wijn > Rode wijn > Fruitige rode wijn,3.6,7,https://static.gall.nl/images/IMG_682007_500.png,13%,Bevat sulfiet,Sulfur Dioxide and Sulfits,75CL,True,
https://www.gall.nl/wijnbox-voorjaar-rood-3x75cl-113344.html,Wijnbox Voorjaar,10.59,38.57,12%,"Een selectie van drie uitstekende voorjaars wijnen zoals de Chateau De Berne Romance, een heerlijke rosé lekker bij een zonnetje. De Langlois Cremant is een mousserende wijn die gemaakt wordt volgens de 'méthode traditionellle' (methode hoe ook Champagne gemaakt wordt). De Gavi La Battistina is een heerlijke frisse Italiaanse wijn van de Cortese druif én van de hoogste classificatie voor Italiaanse wijn.",Home > Wijn > Wijnboxen,4.5,6,https://static.gall.nl/images/IMG_2173720_500.png,"12,33%",,,3X75CL,True,
https://www.gall.nl/penfolds-maxs-chardonnay-wit-75cl-403164.html,Penfolds Max's Chardonnay,21.99,,,"De Max's wijnen zijn een eerbetoon aan Max Schubert, de eerste 'Chief Winemaker' van Penfolds en de bedenker van de Grange. Hij heeft veel betekend voor de Australische wijnbouw.",Home > Wijn > Witte wijn > Volle witte wijn,4.5,4,https://static.gall.nl/images/IMG_680221_500.png,"13,5%",Bevat sulfiet,Sulfur Dioxide and Sulfits,75CL,True,
https://www.gall.nl/leitz-motiv-pinot-noir-rood-75cl-404284.html,Leitz Motiv Pinot Noir,9.99,,,"Alcoholvrije wijn (0,5%) gemaakt van pinot noir druiven uit Duitsland. Weingut Leitz is de drijvende kracht achter de Motiv wijnen en behoort tot een van de beste makers van alcoholvrije wijn ter wereld.",Home > Wijn > Rode wijn,4.0,15,https://static.gall.nl/images/IMG_959183_500.png,"0,5%",Bevat sulfiet,Sulfur Dioxide and Sulfits,75CL,True,
https://www.gall.nl/zonin-valpolicella-ripasso-superiore-rood-75cl-111465.html,Zonin Valpolicella Ripasso Superiore,13.29,,,"Van corvina, rondinella en molinara wordt eerst een fruitige en aromatische wijn gemaakt. Vier maanden later krijgt de wijn een tweede gisting met de most van Amarone.",Home > Wijn > Rode wijn > Stevige rode wijn,4.4,60,https://static.gall.nl/images/IMG_1190951_500.png,14%,Bevat sulfiet,Sulfur Dioxide and Sulfits,75CL,True,
https://www.gall.nl/langhe-chardonnay-brigata-wit-75cl-437824.html,Langhe chardonnay Brigata,14.99,,,"100% chardonnay uit het Noord-Italiaanse Piemonte. Om precies te zijn uit Dogliani. Deels gefermenteerd op eikenhouten vaten en ‘sur lie’ gerijpt op rvs. Dit geeft de wijn extra rijkdom en complexiteit. Je proeft banaan, grapefruit en boterige tonen. Heerlijk bij zalm, kip of paddenstoelen.",Home > Wijn > Witte wijn > Volle witte wijn,,,https://static.gall.nl/images/IMG_1395724_500.png,"13,5%",Bevat sulfiet,Sulfur Dioxide and Sulfits,75CL,True,
https://www.gall.nl/marques-de-riscal-limousin-reserva-wit-75cl-308773.html,Marqués de Riscal Limousin Reserva,16.29,,,"In Rueda worden lichte, frisse wijnen gemaakt. Maar de producent Marqués de Riscal rijpt deze verdejo op eikenhouten vaten. Complex en elegant met geel fruit, amandelen en een vleugje vanille.",Home > Wijn > Witte wijn > Volle witte wijn,4.3,3,https://static.gall.nl/images/IMG_1793422_500.png,"13,5%",Bevat sulfiet,Sulfur Dioxide and Sulfits,75CL,True,
https://www.gall.nl/costa-di-bussia-langhe-chardonnay-wit-75cl-166235.html,Costa di Bussia Langhe Chardonnay,14.29,,,"Chardonnay is hier een vreemde eend in de bijt. Op een steenworp afstand van het beroemde kasteel van Barolo staat een wijngaard van 0,75 hectare aangeplant met deze druif.",Home > Wijn > Witte wijn > Volle witte wijn,,,https://static.gall.nl/images/IMG_681562_500.png,"13,5%",Bevat sulfiet,Sulfur Dioxide and Sulfits,75CL,True,
https://www.gall.nl/caballo-loco-grand-cru-limari-rood-75cl-106445.html,Caballo Loco Grand Cru Limarí,34.79,,,"Chileense Single Vineyard wijn uit de Limarí-wijngaard gemaakt van syrah. Je proeft rode kersen, koffie en chocola. Het is een luxe wijn met een lange afdronk.",Home > Wijn > Rode wijn > Soepele rode wijn,4.0,1,https://static.gall.nl/images/IMG_680346_500.png,"14,5%",Bevat sulfiet,Sulfur Dioxide and Sulfits,75CL,True,
https://www.gall.nl/andre-stuber-pinot-gris-wit-75cl-149012.html,André Stuber Pinot Gris,12.29,,,Deze pinot gris uit de Elzas heeft een tikje restzoet. Dit geeft de kruidige wijn een mollig en rond karakter. Je kan hem gerust serveren bij pittige gerechten. Bij voorkeur uit de Aziatische keuken.,Home > Wijn > Witte wijn > Volle witte wijn,4.6,18,https://static.gall.nl/images/IMG_681022_500.png,13%,Bevat sulfiet,Sulfur Dioxide and Sulfits,75CL,True,
https://www.gall.nl/altos-de-torona-albari%C3%B1o-wit-75cl-427268.html,Altos de Torona Albariño,14.59,,,"100% albariño uit O Rosal, een bijzonder gunstig gelegen subgebied van Rías Baixas in het Noordwest-Spaanse Galicië. Dankzij een sur lie-rijping van 6 maanden is de wijn intens en complex. Daarnaast verfrissend met appels, abrikozen en citroen. Heerlijk bij vis of schaal- en schelpdieren. ",Home > Wijn > Witte wijn > Frisse witte wijn,4.6,5,https://static.gall.nl/images/IMG_1240584_500.png,13%,Bevat sulfiet,Sulfur Dioxide and Sulfits,75CL,True,
https://www.gall.nl/mazzei-fonterutoli-chianti-classico-rood-75cl-106089.html,Mazzei Fonterutoli Chianti Classico,20.99,,,"Castello Fonterutoli is ontstaan uit meer dan 40 jaar onderzoek met druiven van meer dan 120 wijngaarden. 36 verschillende sangiovese klonen, waarvan er 18 uitsluitend voor deze wijn worden gebruikt.",Home > Wijn > Rode wijn > Stevige rode wijn,4.2,27,https://static.gall.nl/images/IMG_681703_500.png,"13,5%",Bevat sulfiet,Sulfur Dioxide and Sulfits,75CL,True,
https://www.gall.nl/lanzerac-cabernet-sauvignon-rood-75cl-149527.html,Lanzerac Cabernet Sauvignon,18.79,,,"Voor deze Zuid-Afrikaanse wijn van het eeuwenoude wijnhuis Lanzerac komen de cabernet sauvignon druiven uit Jonkershoek Valley, een subgebied van Stellenbosch. Een krachtige wijn met een lange afdronk en je kan hem gerust 5 tot 8 jaar laten rijpen.",Home > Wijn > Rode wijn,5.0,2,https://static.gall.nl/images/IMG_2291167_500.png,14%,Contains sulfites,Sulfur Dioxide and Sulfits,75CL,True,
https://www.gall.nl/ch%C3%A2teau-david-medoc-rood-75cl-136166.html,Château David Médoc,10.89,,,"Cru Bourgeois uit de Médoc. Klassieke blend van cabernet sauvignon, merlot en cabernet franc. Hij smaakt naar zwart fruit zoals cassis en bramen. De wijn is stevig met flinke tannines.",Home > Wijn > Rode wijn > Stevige rode wijn,4.4,11,https://static.gall.nl/images/IMG_1794370_500.png,"12,5%",,,75CL,True,
https://www.gall.nl/duo-pakket-klassiek-franse-saint-emilion-en-sancerre-gemengd-2x75cl-413275.html,Duo Pakket Klassiek Franse Saint-Emilion en Sancerre,15.29,38.28,14%,Ga je op de klassieke tour? In dit duopakket vind je twee klassieke wijnen uit Frankrijk. Een witte Sancerre van een sauvignon-blanc specialist en een Saint-Émilion van de rechteroever van de Bordeaux.,Home > Wijn > Wijnboxen,,,https://static.gall.nl/images/IMG_2351090_500.png,14%,,,2X75CL,True,
https://www.gall.nl/zonin-amarone-della-valpolicella-cadeauverpakking-rood-75cl-141240.html,Zonin Amarone Della Valpolicella Cadeauverpakking,27.29,,,Een van de meest beroemde en iconische wijnen van heel Italië. Gemaakt van ingedroogde druiven. Zeer krachtig en sterk alcoholisch met concentratie en spierballen. Hij is nu verkrijgbaar in een mooie geschenkverpakking. Perfect als cadeau!,Home > Wijn > Rode wijn > Soepele rode wijn,4.7,22,https://static.gall.nl/images/IMG_682530_500.png,"15,5%",Ingrediënten:,,75CL,True,
https://www.gall.nl/bodega-garzon-estate-tannat-de-corte-rood-75cl-106763.html,Bodega Garzón Estate Tannat De Corte,10.65,,,"Tannat is een van de meest tanninerijke druiven. Voor deze Tannat de Corte is tannat de belangrijkste druif in de jaarlijks wisselende blend die altijd bestaat uit 80% tannat, aangevuld met marselan, cabernet franc en petit verdot. Stevig met zwarte bessen, cassis, bramen, cederhout en drop.",Home > Wijn > Rode wijn > Soepele rode wijn,4.1,7,https://static.gall.nl/images/IMG_2365056_500.png,14%,Bevat sulfiet,Sulfur Dioxide and Sulfits,75CL,True,
https://www.gall.nl/curvos-loureiro-wit-75cl-131504.html,Curvos Loureiro,7.99,,25%,De naam van de inheemse druif loureiro is een verbastering van het Portugese woord ‘laurel’. Letterlijk betekent dat laurier. Hij levert aromatische en bloemige wijnen op.,Home > Wijn > Witte wijn,4.0,4,https://static.gall.nl/images/IMG_682058_500.png,12%,Bevat sulfiet,Sulfur Dioxide and Sulfits,75CL,True,
https://www.gall.nl/wijnbox-prijswinnend-wit-wit-6x75cl-107395.html,Wijnbox Prijswinnend wit,8.99,53.4,14%,Bij het eten of het aperatief wil je wat moois op tafel zetten: zowel het eten als de wijn. Ben je op zoek naar luxe witte wijnen die perfect bij deze gelegenheden passen? In deze wijnbox vind je ze! De ideale begeleiders van het voorgerecht of hoofdgerechten met romige saus.,Home > Wijn > Wijnboxen,4.6,13,https://static.gall.nl/images/IMG_2197786_500.png,"12,75%",,,6X75CL,True,
https://www.gall.nl/j.-de-villebois-sancerre-blanc-wit-75cl-106844.html,J. de Villebois Sancerre Blanc,21.99,,,"Typische frisse, crispy Sancerre met citroen, groene appel, vers gemaaid gras en mineraliteit. Heerlijk bij geitenkaas, schaal- en schelpdieren of als luxe borrelwijn.",Home > Wijn > Witte wijn > Frisse witte wijn,4.6,25,https://static.gall.nl/images/IMG_681152_500.png,"12,5%",Bevat sulfiet,Sulfur Dioxide and Sulfits,75CL,True,
https://www.gall.nl/san-silvestro-dolcetto-dalba-primaio-rood-75cl-161632.html,San Silvestro Dolcetto d'Alba Primaio,10.29,,,Piemonte staat bekend om de barbera en nebbiolo. Dolcetto is de derde blauwe druif van de streek. Zijn wijnen worden gezien als de alledaagse wijnen van Piemonte.,Home > Wijn > Rode wijn > Fruitige rode wijn,4.5,2,https://static.gall.nl/images/IMG_681549_500.png,"12,5%",Bevat sulfiet,Sulfur Dioxide and Sulfits,75CL,True,
https://www.gall.nl/mazzei-fonterutoli-n.10-rood-75cl-258466.html,Mazzei Fonterutoli N.10,13.29,,,"Marchesi Mazzei is een van de tien oudste wijnfamilies van Italië, gespecialiseerd in Toscaanse wijnen. Voor deze wijn is de belangrijkste druif merlot aangevuld met de lokale held sangiovese.",Home > Wijn > Rode wijn > Stevige rode wijn,4.5,10,https://static.gall.nl/images/IMG_681779_500.png,13%,Bevat sulfiet,Sulfur Dioxide and Sulfits,75CL,True,
https://www.gall.nl/schloss-trier-trocken-wit-75cl-115916.html,Schloss Trier Trocken,4.69,,,Mousserende wijn afkomstig uit de Moesel regio in Duitsland. Eenvoudig te openen vanwege de kunststof kurk. Heerlijk met een ijsblokje of gewoon zo bij gedroogde ham of borrelhapjes.,Home > Mousserend > Overig,4.7,30,https://static.gall.nl/images/IMG_682928_500.png,11%,Contains sulfites,Sulfur Dioxide and Sulfits,75CL,True,
https://www.gall.nl/zorzal-terroir-unico-sauvignon-blanc-wit-75cl-163066.html,Zorzal Terroir Unico Sauvignon Blanc,10.65,9.99,25%,Tupungato is een hooggelegen subgebied van Mendoza. Dankzij de verkoelende bergwinden van de Andes en de hoge ligging is deze streek uitstekend geschikt voor sauvignon blanc.,Home > Wijn > Witte wijn > Frisse witte wijn,,,https://static.gall.nl/images/IMG_680157_500.png,13%,Contains sulfites,Sulfur Dioxide and Sulfits,75CL,True,
https://www.gall.nl/symbiose-oc-rood-rood-75cl-443719.html,Symbiose OC Rood,5.29,,,"Biologisch gecertificeerde blend van 60% syrah aangevuld met 30% grenache noir en 10% carignan in een PET fles. Deze rode wijn uit de Languedoc is stevig, kruidig en sappig met zwarte bessen, aardbeien en peper. Heerlijk bij rood vlees of vegetarische gerechten met groene kruiden zoals rozemarijn, tijm en salie.",Home > Wijn > Rode wijn > Soepele rode wijn,3.0,2,https://static.gall.nl/images/IMG_1567251_500.png,14%,Bevat sulfiet,Sulfur Dioxide and Sulfits,75CL,True,
https://www.gall.nl/lavis-selezioni-diaol-chardonnay-wit-75cl-120596.html,Lavis Selezioni Diaol Chardonnay,14.99,,,Houtgerijpte chardonnay uit het Noord-Italiaanse Trentino. Met een levendige en,Home > Wijn > Witte wijn,5.0,1,https://static.gall.nl/images/IMG_681821_500.png,14%,Bevat sulfiet,Sulfur Dioxide and Sulfits,75CL,True,
https://www.gall.nl/ch%C3%A2teau-tanunda-grand-barossa-cabernet-sauvignon-rood-75cl-441082.html,Château Tanunda Grand Barossa Cabernet Sauvignon,14.99,,,"Château Tanunda is een grote, historische producent uit Barossa Valley. Deze cabernet sauvignon rijpt 18 maanden op Frans eikenhouten vaten en smaakt naar cassis, bramen en vanille. Nu al heerlijk, maar kan nog 10 jaar liggen. Serveer hem bij een barbecue, lamsvlees, oude kaas of aubergine.",Home > Wijn > Rode wijn > Stevige rode wijn,,,https://static.gall.nl/images/IMG_1450665_500.png,"14,5%",Bevat sulfiet,Sulfur Dioxide and Sulfits,75CL,True,
https://www.gall.nl/catena-chardonnay-wit-75cl-387754.html,Catena Chardonnay,14.25,,,"Volle en licht vettige chardonnay gemaakt door een van de meest prestigieuze wijnhuizen van Mendoza. Boter, karamel en vanille met tropisch fruit zoals ananas, mango en banaan. Heerlijk bij zalm.",Home > Wijn > Witte wijn > Volle witte wijn,4.3,56,https://static.gall.nl/images/IMG_2130451_500.png,13%,Bevat sulfiet,Sulfur Dioxide and Sulfits,75CL,True,
https://www.gall.nl/laurus-beaumes-de-venise-rouge-rood-75cl-140538.html,Laurus Beaumes de Venise Rouge,16.99,,,"De zuidelijke Rhône appellatie Beaumes-de-Venise maakt naast zoet wit ook droge rode wijn met een typische Rhône touch. Gemaakt van grenache, syrah en carignan",Home > Wijn > Rode wijn > Stevige rode wijn,5.0,1,https://static.gall.nl/images/IMG_681353_500.png,15%,Bevat sulfiet,Sulfur Dioxide and Sulfits,75CL,True,
https://www.gall.nl/big-red-beast-rood-75cl-117129.html,Big Red Beast,7.29,7.99,25%,"Dieprode wijn uit de Languedoc van de druif alicante bouschet, een ‘teinturier’. Zes maanden gerijpt met eikenhouten staven. Rode bessen, viooltjes, vanille en zwarte peper.",Home > Wijn > Rode wijn > Soepele rode wijn,4.5,40,https://static.gall.nl/images/IMG_681070_500.png,"12,5%",Bevat sulfiet,Sulfur Dioxide and Sulfits,75CL,True,
https://www.gall.nl/the-pledge-our-old-vines-chenin-blanc-wit-75cl-442313.html,The Pledge Our Old Vines Chenin Blanc,14.99,,,"Zuid-Afrikaanse chenin blanc gemaakt van oude stokken. Dat levert extra concentratie op. Je proeft meloen, appel en honing. Met sterk aanwezige zuren. In Zuid-Afrika schenken ze deze wijn bij gegrilde vis, sushi of bij pittige gerechten met Maleisische invloeden, bijvoorbeeld spicy chicken satay.",Home > Wijn > Witte wijn > Fruitige witte wijn,4.0,3,https://static.gall.nl/images/IMG_1519848_500.png,"13,5%",Bevat sulfiet,Sulfur Dioxide and Sulfits,75CL,True,
https://www.gall.nl/planeta-la-segreta-rosso-rood-75cl-280127.html,Planeta La Segreta Rosso,9.99,,,"De lokale nero d’avola wordt voor deze Siciliaanse wijn geblend met internationale druiven zoals merlot en syrah. Dan proef je pruimen, tabak, cacao en verse munt. Heerlijk bij pastagerechten.",Home > Wijn > Rode wijn > Stevige rode wijn,3.9,22,https://static.gall.nl/images/IMG_681663_500.png,"13,5%",Bevat sulfiet,Sulfur Dioxide and Sulfits,75CL,True,
https://www.gall.nl/duo-pakket-italie-van-tophuis-antinori-gemengd-2x75cl-413259.html,Duo Pakket Italië van tophuis Antinori,36.79,64.08,13%,"Antinori is een beroemde, misschien wel de beroemdste, wijnfamilie uit Italië. Al meer dan zes eeuwen lang maken 26 opeenvolgende generaties wijnen. In dit pakket vind je 2 topwijnen: 1 uit Umbrië en een Chianti Classico.",Home > Wijn > Wijnboxen,4.5,2,https://static.gall.nl/images/IMG_971879_500.png,"12,75%",,,2X75CL,True,
https://www.gall.nl/alasia-nebbiolo-langhe-rood-75cl-256722.html,Alasia Nebbiolo Langhe,11.19,,,"Stoere wijn uit Piemonte gemaakt van nebbiolo. Je ruikt donker bosfruit, rozen, viooltjes, tabak en kruiden. Heerlijk bij een mooi stuk vlees of pasta gerechten met verse truffel.",Home > Wijn > Rode wijn > Stevige rode wijn,4.2,6,https://static.gall.nl/images/IMG_681565_500.png,14%,Bevat sulfiet,Sulfur Dioxide and Sulfits,75CL,True,
https://www.gall.nl/inycon-organic-grillo-wit-75cl-259268.html,Inycon Organic Grillo,9.29,,,"Grillo is een inheemse witte druif uit Sicilië. In deze biologische wijn proef je peer, sinaasappelbloesem en tropisch fruit. Gemaakt door de belangrijkste coöperatie van Sicilië.",Home > Wijn > Witte wijn > Fruitige witte wijn,4.1,19,https://static.gall.nl/images/IMG_681654_500.png,12%,Bevat sulfiet,Sulfur Dioxide and Sulfits,75CL,True,
https://www.gall.nl/little-eagle-sauvignon-blanc--wit-75cl-415189.html,Little Eagle Sauvignon Blanc ,13.99,,,"Nadat in het jaar 2000 een groot deel van de wijngaarden van het Zuid-Afrikaanse Eagles’ Nest door branden werd verwoest, besloot men om het domein opnieuw aan te planten. Hierdoor worden de wijnen ieder jaar beter. Het domein staat aangeplant met viognier, sauvignon blanc, shiraz en merlot. In navolging van de grote wijnbedrijven uit Bordeaux, wordt er bij Eagles’ Nest nu ook een tweede wijn gemaakt, die op de markt verschijnt onder de naam Little Eagle.",Home > Wijn > Witte wijn > Frisse witte wijn,,,https://static.gall.nl/images/IMG_913516_500.png,13%,Bevat sulfiet,Sulfur Dioxide and Sulfits,75CL,True,
https://www.gall.nl/bideona-las-parcelas-blanco-wit-75cl-412449.html,Bideona Las Parcelas Blanco,14.99,,,"La Parcelas betekent ‘de percelen’. Voor deze 100% viura uit Rioja komen de druiven van speciaal geselecteerde percelen. Een deel van de wijn fermenteert op eikenhouten vaten. Hij is krachtig en complex met mineraliteit. Heerlijk bij tapas, vis of coquilles.",Home > Wijn > Witte wijn > Volle witte wijn,4.0,2,https://static.gall.nl/images/IMG_1150275_500.png,"13,5%",Bevat sulfiet,Sulfur Dioxide and Sulfits,75CL,True,
https://www.gall.nl/vidal-fleury-vacqueyras-rood-75cl-110345.html,Vidal-Fleury Vacqueyras,20.29,,,"Typische GSM-blend van 50% grenache, 30% syrah en 20% mourvèdre. Met zwart fruit, viooltjes, tijm, rozemarijn en laurier. Heerlijk voor bij de barbecue.",Home > Wijn > Rode wijn > Stevige rode wijn,4.5,2,https://static.gall.nl/images/IMG_681304_500.png,"14,5%",Bevat sulfiet,Sulfur Dioxide and Sulfits,75CL,True,
https://www.gall.nl/angoris-ribolla-gialla-wit-75cl-257729.html,Angoris Ribolla Gialla,11.29,,,"Witte wijn uit Friuli gemaakt van de inheemse druif ribolla gialla. Je proeft appel, citroen en limoen. Daarnaast veel mineraliteit, licht rokerig en de geur van amandelen.",Home > Wijn > Witte wijn > Frisse witte wijn,4.3,4,https://static.gall.nl/images/IMG_681491_500.png,13%,Bevat sulfiet,Sulfur Dioxide and Sulfits,75CL,True,
